N,overhead,structure,method_id,method,trials,actual_N_mu,matrix_rows_mu,cols_mu,cols_var,cols_sd,c50,c95,c99,rows_mu,rows_var,rows_sd,r50,r95,r99,row_refs_mu,row_xors_mu,matrix_refs_mu,matrix_xors_mu,solve_sparse_xors_mu,solve_dense_xors_est_mu,solve_total_xors_est_mu,combined_xors_mu,build_us,greedy_us,total_us,throughput_per_s
1000,0,rs_c001_d50_c128,40,rqcc_lowref,400,999.835,999.835,21.155,13.950975000000001,3.735100400257,21,28,32,21.155,13.950975000000001,3.735100400257,21,28,32,5.684875,4.684875,5684.0075,4684.1725,4650.9525,461.485,5112.4375,9796.61,3001.875,539.65,3582.925,279.1015720396045
1000,0,rs_c001_d50_c128,42,rqcc_dup,400,999.835,999.835,21.155,13.950975000000001,3.735100400257,21,28,32,21.155,13.950975000000001,3.735100400257,21,28,32,5.684875,4.684875,5684.0075,4684.1725,4551.295,461.485,5012.78,9696.9525,3189.425,1893.7,5120.825,195.28103381779303
1000,0,rs_c001_d50_c128,43,rqcc_ratio,400,999.835,999.835,21.155,13.950975000000001,3.735100400257,21,28,32,21.155,13.950975000000001,3.735100400257,21,28,32,5.684875,4.684875,5684.0075,4684.1725,4628.2875,461.485,5089.7725,9773.945,3052.8,1797.95,4861.45,205.69994548951445
1000,0,rs_c001_d50_c128,75,ks_boundary_min,400,999.835,999.835,21.155,13.950975000000001,3.735100400257,21,28,32,21.155,13.950975000000001,3.735100400257,21,28,32,5.684875,4.684875,5684.0075,4684.1725,4634.7725,461.485,5096.2575,9780.43,3075.95,1645.0,4737.525,211.08068031303267
1000,0,rs_c001_d50_c128,76,ks_boundary_max,400,999.835,999.835,21.155,13.950975000000001,3.735100400257,21,28,32,21.155,13.950975000000001,3.735100400257,21,28,32,5.684875,4.684875,5684.0075,4684.1725,4532.24,461.485,4993.725,9677.8975,2976.0,1741.725,4730.625,211.38855859426607
1000,0,rs_c001_d50_c128,78,ks_lowref,400,999.835,999.835,21.155,13.950975000000001,3.735100400257,21,28,32,21.155,13.950975000000001,3.735100400257,21,28,32,5.684875,4.684875,5684.0075,4684.1725,4650.9625,461.485,5112.4475,9796.619999999999,2926.225,1574.1,4513.175,221.57350424036292
1000,0,rs_c001_d50_c128,79,ks_random,400,999.835,999.835,21.155,13.950975000000001,3.735100400257,21,28,32,21.155,13.950975000000001,3.735100400257,21,28,32,5.684875,4.684875,5684.0075,4684.1725,4597.52,461.485,5059.005,9743.1775,3369.6,1824.6,5214.1,191.78765271091845
1000,0,rs_c001_d50_c128,94,hyb_lowref10,400,999.835,999.835,22.3625,14.85109375,3.853711684856562,22,29,34,22.3625,14.85109375,3.853711684856562,22,29,34,5.684875,4.684875,5684.0075,4684.1725,4551.405,514.9325,5066.3375,9750.509999999998,3250.125,170.775,3450.625,289.8025719978265
1000,0,rs_c001_d50_c128,99,hyb_rqbeam,400,999.835,999.835,21.175,13.929375,3.732207791642904,21,28,32,21.175,13.929375,3.732207791642904,21,28,32,5.684875,4.684875,5684.0075,4684.1725,4644.6525,462.31,5106.9625,9791.134999999998,3238.85,5631.85,8942.975,111.81961260095214
1000,0,lt_m2_c96_fold,0,default,400,999.835,999.835,22.4575,16.19819375,4.024697970034522,22,29,34,22.4575,16.19819375,4.024697970034522,22,29,34,6.042275000000001,5.042275,6041.305,5041.47,4869.6625,520.5375,5390.2,10431.67,1169.375,183.975,1393.3,717.7205196296562
1000,0,lt_m2_c96_fold,7,random_tie,400,999.835,999.835,22.435,16.100775000000002,4.012577102062963,22,29,33,22.435,16.100775000000002,4.012577102062963,22,29,33,6.042275000000001,5.042275,6041.305,5041.47,4869.7875,519.43,5389.2175,10430.6875,1365.75,246.225,1660.8,602.1194605009634
1000,0,lt_m2_c96_fold,10,raptorq_d2cc,400,999.835,999.835,21.2425,14.17869375,3.7654606291926624,21,28,30,21.2425,14.17869375,3.7654606291926624,21,28,30,6.042275000000001,5.042275,6041.305,5041.47,5000.8875,465.4225,5466.31,10507.78,1101.6,484.375,1629.95,613.515752016933
1000,0,lt_m2_c96_fold,18,rqd2_default,400,999.835,999.835,21.2425,14.17869375,3.7654606291926624,21,28,30,21.2425,14.17869375,3.7654606291926624,21,28,30,6.042275000000001,5.042275,6041.305,5041.47,4884.165,465.4225,5349.5875,10391.057499999999,1340.275,460.475,1843.85,542.343466117092
1000,0,lt_m2_c96_fold,19,rqd2_minfill,400,999.835,999.835,21.2425,14.17869375,3.7654606291926624,21,28,30,21.2425,14.17869375,3.7654606291926624,21,28,30,6.042275000000001,5.042275,6041.305,5041.47,4990.95,465.4225,5456.3725,10497.8425,1113.6,1968.55,3130.85,319.4020793075363
1000,0,lt_m2_c96_fold,29,top16_lowref,400,999.835,999.835,23.9075,18.693943750000003,4.323649355579151,24,31,35,23.9075,18.693943750000003,4.323649355579151,24,31,35,6.042275000000001,5.042275,6041.305,5041.47,4927.015,590.2625,5517.2775,10558.747500000001,1145.925,350.925,1546.45,646.6423098063306
1000,0,lt_m2_c96_fold,40,rqcc_lowref,400,999.835,999.835,21.2425,14.17869375,3.7654606291926624,21,28,30,21.2425,14.17869375,3.7654606291926624,21,28,30,6.042275000000001,5.042275,6041.305,5041.47,5000.8875,465.4225,5466.31,10507.78,1674.875,697.575,2409.45,415.0324762912698
1000,0,lt_m2_c96_fold,42,rqcc_dup,400,999.835,999.835,21.2425,14.17869375,3.7654606291926624,21,28,30,21.2425,14.17869375,3.7654606291926624,21,28,30,6.042275000000001,5.042275,6041.305,5041.47,4885.155,465.4225,5350.5775,10392.0475,1158.35,2723.7,3910.075,255.74957002103542
1000,0,lt_m2_c96_fold,43,rqcc_ratio,400,999.835,999.835,21.2425,14.17869375,3.7654606291926624,21,28,30,21.2425,14.17869375,3.7654606291926624,21,28,30,6.042275000000001,5.042275,6041.305,5041.47,4975.695,465.4225,5441.1175,10482.587500000001,1356.325,2496.8,3870.8,258.3445282628914
1000,0,lt_m2_c96_fold,75,ks_boundary_min,400,999.835,999.835,21.2425,14.17869375,3.7654606291926624,21,28,30,21.2425,14.17869375,3.7654606291926624,21,28,30,6.042275000000001,5.042275,6041.305,5041.47,4984.665,465.4225,5450.0875,10491.557499999999,1169.875,2354.8,3543.7,282.1909303834975
1000,0,lt_m2_c96_fold,76,ks_boundary_max,400,999.835,999.835,21.2425,14.17869375,3.7654606291926624,21,28,30,21.2425,14.17869375,3.7654606291926624,21,28,30,6.042275000000001,5.042275,6041.305,5041.47,4860.6575,465.4225,5326.08,10367.55,1404.825,2831.525,4257.575,234.8754866326489
1000,0,lt_m2_c96_fold,78,ks_lowref,400,999.835,999.835,21.2425,14.17869375,3.7654606291926624,21,28,30,21.2425,14.17869375,3.7654606291926624,21,28,30,6.042275000000001,5.042275,6041.305,5041.47,5000.8675,465.4225,5466.29,10507.76,1155.775,2491.425,3675.7,272.0570231520527
1000,0,lt_m2_c96_fold,79,ks_random,400,999.835,999.835,21.2425,14.17869375,3.7654606291926624,21,28,30,21.2425,14.17869375,3.7654606291926624,21,28,30,6.042275000000001,5.042275,6041.305,5041.47,4936.6525,465.4225,5402.075,10443.545,1061.9,2109.35,3185.35,313.9372439449354
1000,0,lt_m2_c96_fold,94,hyb_lowref10,400,999.835,999.835,22.41,15.901900000000001,3.9877186460431235,22,29,34,22.41,15.901900000000001,3.9877186460431235,22,29,34,6.042275000000001,5.042275,6041.305,5041.47,4885.81,518.11,5403.92,10445.39,1177.3,200.325,1409.1,709.6728408203818
1000,0,lt_m2_c96_fold,99,hyb_rqbeam,400,999.835,999.835,21.2625,14.20859375,3.7694288360439967,21,27,30,21.2625,14.20859375,3.7694288360439967,21,27,30,6.042275000000001,5.042275,6041.305,5041.47,4994.4175,466.3025,5460.72,10502.19,967.875,3460.3,4486.025,222.91449557236086
1000,0,lt_m2_c128_fold,0,default,400,999.835,999.835,22.51,18.4749,4.298243827425336,22,31,34,22.51,18.4749,4.298243827425336,22,31,34,6.272099999999999,5.272099999999999,6271.165,5271.33,5092.895,525.175,5618.07,10889.4,1509.75,219.425,1765.225,566.5000212437508
1000,0,lt_m2_c128_fold,7,random_tie,400,999.835,999.835,22.475,18.384375,4.2877004326328585,22,31,35,22.475,18.384375,4.2877004326328585,22,31,35,6.272099999999999,5.272099999999999,6271.165,5271.33,5093.0725,523.51,5616.5825,10887.9125,1428.325,186.125,1657.55,603.3000512805044
1000,0,lt_m2_c128_fold,10,raptorq_d2cc,400,999.835,999.835,21.1575,17.05269375,4.129490737367018,21,29,32,21.1575,17.05269375,4.129490737367018,21,29,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5227.1725,464.6925,5691.865,10963.195,1140.275,448.425,1627.375,614.4865197019741
1000,0,lt_m2_c128_fold,18,rqd2_default,400,999.835,999.835,21.1575,17.05269375,4.129490737367018,21,29,32,21.1575,17.05269375,4.129490737367018,21,29,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5109.34,464.6925,5574.0325,10845.3625,1119.875,383.825,1542.475,648.3087246146615
1000,0,lt_m2_c128_fold,19,rqd2_minfill,400,999.835,999.835,21.1575,17.05269375,4.129490737367018,21,29,32,21.1575,17.05269375,4.129490737367018,21,29,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5216.0425,464.6925,5680.735,10952.064999999999,1058.625,2041.875,3112.625,321.2722380627284
1000,0,lt_m2_c128_fold,29,top16_lowref,400,999.835,999.835,24.0975,19.60299375,4.427526820923844,24,32,34,24.0975,19.60299375,4.427526820923844,24,32,34,6.272099999999999,5.272099999999999,6271.165,5271.33,5153.1,600.2925,5753.3925,11024.7225,1304.55,297.075,1650.4,605.913717886573
1000,0,lt_m2_c128_fold,40,rqcc_lowref,400,999.835,999.835,21.1575,17.05269375,4.129490737367018,21,29,32,21.1575,17.05269375,4.129490737367018,21,29,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5227.1725,464.6925,5691.865,10963.195,1168.525,498.75,1701.825,587.6044834222085
1000,0,lt_m2_c128_fold,42,rqcc_dup,400,999.835,999.835,21.1575,17.05269375,4.129490737367018,21,29,32,21.1575,17.05269375,4.129490737367018,21,29,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5110.2425,464.6925,5574.935,10846.265,1318.8,2836.075,4180.375,239.2129892653171
1000,0,lt_m2_c128_fold,43,rqcc_ratio,400,999.835,999.835,21.1575,17.05269375,4.129490737367018,21,29,32,21.1575,17.05269375,4.129490737367018,21,29,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5200.705,464.6925,5665.3975,10936.7275,1282.625,2719.675,4015.6,249.02878772786136
1000,0,lt_m2_c128_fold,75,ks_boundary_min,400,999.835,999.835,21.1575,17.05269375,4.129490737367018,21,29,32,21.1575,17.05269375,4.129490737367018,21,29,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5211.905,464.6925,5676.5975,10947.9275,1306.625,2747.75,4063.8,246.07510212116736
1000,0,lt_m2_c128_fold,76,ks_boundary_max,400,999.835,999.835,21.1575,17.05269375,4.129490737367018,21,29,32,21.1575,17.05269375,4.129490737367018,21,29,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5085.0275,464.6925,5549.72,10821.05,1251.9,2633.55,3912.0,255.6237218813906
1000,0,lt_m2_c128_fold,78,ks_lowref,400,999.835,999.835,21.1575,17.05269375,4.129490737367018,21,29,32,21.1575,17.05269375,4.129490737367018,21,29,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5227.1925,464.6925,5691.885,10963.215,1176.125,2447.75,3634.825,275.11640863040174
1000,0,lt_m2_c128_fold,79,ks_random,400,999.835,999.835,21.1575,17.05269375,4.129490737367018,21,29,32,21.1575,17.05269375,4.129490737367018,21,29,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5162.4825,464.6925,5627.175,10898.505000000001,1465.075,2852.525,4335.1,230.6751862702129
1000,0,lt_m2_c128_fold,94,hyb_lowref10,400,999.835,999.835,22.4575,18.73819375,4.328763535930324,22,30,34,22.4575,18.73819375,4.328763535930324,22,30,34,6.272099999999999,5.272099999999999,6271.165,5271.33,5111.1475,523.0775,5634.225,10905.555,1350.1,204.95,1590.65,628.6738125923364
1000,0,lt_m2_c128_fold,99,hyb_rqbeam,400,999.835,999.835,21.1775,17.07599375,4.132310945463809,21,28,32,21.1775,17.07599375,4.132310945463809,21,28,32,6.272099999999999,5.272099999999999,6271.165,5271.33,5219.3825,465.5625,5684.945,10956.275,1504.475,3624.75,5179.325,193.0753524831904
1000,0,lt_m2_c192,0,default,400,999.835,999.835,22.6575,16.17019375,4.021217943608628,23,30,32,22.6575,16.17019375,4.021217943608628,23,30,32,5.883925,4.8839250000000005,5882.9525,4883.1175,4724.915,529.5325,5254.4475,10137.565,1910.925,243.1,2226.475,449.1404574495559
1000,0,lt_m2_c192,7,random_tie,400,999.835,999.835,22.6925,16.33294375,4.041403685602318,23,30,33,22.6925,16.33294375,4.041403685602318,23,30,33,5.883925,4.8839250000000005,5882.9525,4883.1175,4724.6,531.2825,5255.8825,10139.0,1714.6,149.45,1904.2,525.154920701607
1000,0,lt_m2_c192,10,raptorq_d2cc,400,999.835,999.835,21.35,14.4875,3.806244868633651,21,28,31,21.35,14.4875,3.806244868633651,21,28,31,5.883925,4.8839250000000005,5882.9525,4883.1175,4845.795,470.31,5316.105,10199.2225,1620.4,489.625,2163.525,462.20866410140854
1000,0,lt_m2_c192,18,rqd2_default,400,999.835,999.835,21.35,14.4875,3.806244868633651,21,28,31,21.35,14.4875,3.806244868633651,21,28,31,5.883925,4.8839250000000005,5882.9525,4883.1175,4739.6675,470.31,5209.9775,10093.095000000001,1936.225,576.275,2566.3,389.6660561898453
1000,0,lt_m2_c192,19,rqd2_minfill,400,999.835,999.835,21.35,14.4875,3.806244868633651,21,28,31,21.35,14.4875,3.806244868633651,21,28,31,5.883925,4.8839250000000005,5882.9525,4883.1175,4837.92,470.31,5308.23,10191.3475,2085.3,2541.7,4646.475,215.2169117449249
1000,0,lt_m2_c192,29,top16_lowref,400,999.835,999.835,24.1975,18.07349375,4.251293185608351,24,31,36,24.1975,18.07349375,4.251293185608351,24,31,36,5.883925,4.8839250000000005,5882.9525,4883.1175,4778.7775,603.5925,5382.37,10265.4875,1973.225,373.375,2398.35,416.95332207559363
1000,0,lt_m2_c192,40,rqcc_lowref,400,999.835,999.835,21.3525,14.49324375,3.806999310480631,21,28,31,21.3525,14.49324375,3.806999310480631,21,28,31,5.883925,4.8839250000000005,5882.9525,4883.1175,4845.7925,470.4225,5316.215,10199.3325,1720.625,539.475,2276.325,439.3045808485168
1000,0,lt_m2_c192,42,rqcc_dup,400,999.835,999.835,21.35,14.4875,3.806244868633651,21,28,31,21.35,14.4875,3.806244868633651,21,28,31,5.883925,4.8839250000000005,5882.9525,4883.1175,4740.4175,470.31,5210.7275,10093.845000000001,1760.15,2797.625,4605.125,217.14937162400585
1000,0,lt_m2_c192,43,rqcc_ratio,400,999.835,999.835,21.3525,14.49324375,3.806999310480631,21,28,31,21.3525,14.49324375,3.806999310480631,21,28,31,5.883925,4.8839250000000005,5882.9525,4883.1175,4822.6525,470.4225,5293.075,10176.192500000001,1643.825,2965.2,4638.975,215.56486077204553
1000,0,lt_m2_c192,75,ks_boundary_min,400,999.835,999.835,21.35,14.4875,3.806244868633651,21,28,31,21.35,14.4875,3.806244868633651,21,28,31,5.883925,4.8839250000000005,5882.9525,4883.1175,4830.0425,470.31,5300.3525,10183.470000000001,1856.05,2650.625,4538.3,220.34682590397284
1000,0,lt_m2_c192,76,ks_boundary_max,400,999.835,999.835,21.35,14.4875,3.806244868633651,21,28,31,21.35,14.4875,3.806244868633651,21,28,31,5.883925,4.8839250000000005,5882.9525,4883.1175,4719.755,470.31,5190.065,10073.182499999999,1623.425,2489.025,4166.925,239.9851209225028
1000,0,lt_m2_c192,78,ks_lowref,400,999.835,999.835,21.35,14.4875,3.806244868633651,21,28,31,21.35,14.4875,3.806244868633651,21,28,31,5.883925,4.8839250000000005,5882.9525,4883.1175,4845.7875,470.31,5316.0975,10199.215,1874.825,2189.85,4075.6,245.36264599077438
1000,0,lt_m2_c192,79,ks_random,400,999.835,999.835,21.35,14.4875,3.806244868633651,21,28,31,21.35,14.4875,3.806244868633651,21,28,31,5.883925,4.8839250000000005,5882.9525,4883.1175,4789.1475,470.31,5259.4575,10142.575,1623.325,2319.15,3968.325,251.99548928074188
1000,0,lt_m2_c192,94,hyb_lowref10,400,999.835,999.835,22.6,16.455,4.056476303394363,22,30,33,22.6,16.455,4.056476303394363,22,30,33,5.883925,4.8839250000000005,5882.9525,4883.1175,4742.0025,527.215,5269.2175,10152.335,1618.0,178.75,1826.25,547.5701574264202
1000,0,lt_m2_c192,99,hyb_rqbeam,400,999.835,999.835,21.415,14.667774999999999,3.829853130343251,21,28,30,21.415,14.667774999999999,3.829853130343251,21,28,30,5.883925,4.8839250000000005,5882.9525,4883.1175,4838.015,473.27,5311.285,10194.4025,1361.925,4546.75,5963.0,167.7008217340265
1000,0,lt_m2_c256,0,default,400,999.835,999.835,22.385,16.421775,4.052378930949079,22,29,33,22.385,16.421775,4.052378930949079,22,29,33,6.139525000000001,5.139525000000001,6138.32,5138.485,4970.79,517.51,5488.3,10626.785,1830.35,170.825,2037.325,490.83970402365844
1000,0,lt_m2_c256,7,random_tie,400,999.835,999.835,22.3625,16.49109375,4.06092277075051,22,29,33,22.3625,16.49109375,4.06092277075051,22,29,33,6.139525000000001,5.139525000000001,6138.32,5138.485,4970.795,516.5725,5487.3675,10625.8525,1953.45,189.25,2171.075,460.6013150167544
1000,0,lt_m2_c256,10,raptorq_d2cc,400,999.835,999.835,20.855,15.683975,3.9602998623841605,21,27,32,20.855,15.683975,3.9602998623841605,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,5098.1425,450.615,5548.7575,10687.2425,2222.525,493.6,2773.675,360.5325065121184
1000,0,lt_m2_c256,18,rqd2_default,400,999.835,999.835,20.855,15.683975,3.9602998623841605,21,27,32,20.855,15.683975,3.9602998623841605,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,4988.1175,450.615,5438.7325,10577.217499999999,1954.85,496.775,2486.85,402.11512556044795
1000,0,lt_m2_c256,19,rqd2_minfill,400,999.835,999.835,20.855,15.683975,3.9602998623841605,21,27,32,20.855,15.683975,3.9602998623841605,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,5088.13,450.615,5538.745,10677.23,1953.325,2672.975,4637.325,215.64156059797406
1000,0,lt_m2_c256,29,top16_lowref,400,999.835,999.835,24.03,20.2741,4.502676981529988,24,31,37,24.03,20.2741,4.502676981529988,24,31,37,6.139525000000001,5.139525000000001,6138.32,5138.485,5028.2,597.715,5625.915,10764.4,2011.65,316.325,2347.675,425.9533368119522
1000,0,lt_m2_c256,40,rqcc_lowref,400,999.835,999.835,20.86,15.7054,3.96300391117647,21,27,32,20.86,15.7054,3.96300391117647,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,5098.135,450.845,5548.98,10687.465,1921.8,502.225,2446.15,408.80567422275817
1000,0,lt_m2_c256,42,rqcc_dup,400,999.835,999.835,20.855,15.683975,3.9602998623841605,21,27,32,20.855,15.683975,3.9602998623841605,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,4988.8725,450.615,5439.4875,10577.9725,1736.075,2617.7,4379.5,228.33656810138143
1000,0,lt_m2_c256,43,rqcc_ratio,400,999.835,999.835,20.86,15.7054,3.96300391117647,21,27,32,20.86,15.7054,3.96300391117647,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,5073.2225,450.845,5524.0675,10662.5525,1822.875,2568.275,4409.1,226.8036560749359
1000,0,lt_m2_c256,75,ks_boundary_min,400,999.835,999.835,20.855,15.683975,3.9602998623841605,21,27,32,20.855,15.683975,3.9602998623841605,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,5082.8375,450.615,5533.4525,10671.9375,1795.125,2420.1,4226.8,236.58559666887479
1000,0,lt_m2_c256,76,ks_boundary_max,400,999.835,999.835,20.855,15.683975,3.9602998623841605,21,27,32,20.855,15.683975,3.9602998623841605,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,4966.8375,450.615,5417.4525,10555.9375,1845.475,2777.725,4634.35,215.7799907214604
1000,0,lt_m2_c256,78,ks_lowref,400,999.835,999.835,20.855,15.683975,3.9602998623841605,21,27,32,20.855,15.683975,3.9602998623841605,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,5098.135,450.615,5548.75,10687.235,1993.65,2730.825,4738.1,211.05506426626707
1000,0,lt_m2_c256,79,ks_random,400,999.835,999.835,20.855,15.683975,3.9602998623841605,21,27,32,20.855,15.683975,3.9602998623841605,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,5038.765,450.615,5489.38,10627.865,1854.6,2729.2,4601.775,217.30745201579828
1000,0,lt_m2_c256,94,hyb_lowref10,400,999.835,999.835,22.3175,16.44169375,4.054835847478909,22,29,33,22.3175,16.44169375,4.054835847478909,22,29,33,6.139525000000001,5.139525000000001,6138.32,5138.485,4988.19,514.5125,5502.7025,10641.1875,2359.75,242.575,2631.6,379.99696002431983
1000,0,lt_m2_c256,99,hyb_rqbeam,400,999.835,999.835,20.8775,15.607493750000001,3.950632069682015,21,27,32,20.8775,15.607493750000001,3.950632069682015,21,27,32,6.139525000000001,5.139525000000001,6138.32,5138.485,5090.1975,451.4775,5541.675,10680.16,1941.95,4267.4,6283.075,159.15773725444947
1000,0,lt_m2_c256_fold,0,default,400,999.835,999.835,22.1425,15.577193750000001,3.946795377264953,22,29,34,22.1425,15.577193750000001,3.946795377264953,22,29,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5621.5175,505.8675,6127.385,11939.7925,2310.2,232.7,2569.9,389.120199229542
1000,0,lt_m2_c256_fold,7,random_tie,400,999.835,999.835,22.1225,15.792493749999998,3.9739770696369145,22,29,34,22.1225,15.792493749999998,3.9739770696369145,22,29,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5621.885,505.1975,6127.0825,11939.490000000002,2018.825,160.85,2219.8,450.4910352283989
1000,0,lt_m2_c256_fold,10,raptorq_d2cc,400,999.835,999.835,20.63,15.4231,3.927225483722573,20,28,34,20.63,15.4231,3.927225483722573,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5760.855,441.02,6201.875,12014.282500000001,1855.5,492.95,2384.0,419.46308724832215
1000,0,lt_m2_c256_fold,18,rqd2_default,400,999.835,999.835,20.63,15.4231,3.927225483722573,20,28,34,20.63,15.4231,3.927225483722573,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5640.4375,441.02,6081.4575,11893.865000000002,2231.6,491.225,2781.45,359.5247083355804
1000,0,lt_m2_c256_fold,19,rqd2_minfill,400,999.835,999.835,20.63,15.4231,3.927225483722573,20,28,34,20.63,15.4231,3.927225483722573,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5746.4075,441.02,6187.4275,11999.835,2191.75,4022.95,6240.675,160.23907670244003
1000,0,lt_m2_c256_fold,29,top16_lowref,400,999.835,999.835,23.9275,18.662243750000002,4.3199819154714065,24,31,36,23.9275,18.662243750000002,4.3199819154714065,24,31,36,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5684.835,591.1875,6276.0225,12088.43,2192.1,340.675,2554.275,391.50052363195033
1000,0,lt_m2_c256_fold,40,rqcc_lowref,400,999.835,999.835,20.635,15.566775,3.9454752565438804,20,28,34,20.635,15.566775,3.9454752565438804,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5760.8525,441.37,6202.2225,12014.630000000001,1823.7,461.35,2314.4,432.0774282751469
1000,0,lt_m2_c256_fold,42,rqcc_dup,400,999.835,999.835,20.63,15.4231,3.927225483722573,20,28,34,20.63,15.4231,3.927225483722573,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5641.22,441.02,6082.24,11894.6475,1858.45,3561.775,5455.925,183.28697700206655
1000,0,lt_m2_c256_fold,43,rqcc_ratio,400,999.835,999.835,20.6325,15.49244375,3.9360441753110442,20,28,34,20.6325,15.49244375,3.9360441753110442,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5731.35,441.1925,6172.5425,11984.95,1873.7,3703.8,5587.625,178.96691349186818
1000,0,lt_m2_c256_fold,75,ks_boundary_min,400,999.835,999.835,20.63,15.4231,3.927225483722573,20,28,34,20.63,15.4231,3.927225483722573,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5746.3475,441.02,6187.3675,11999.775000000001,1956.3,3881.125,5847.325,171.01837164857434
1000,0,lt_m2_c256_fold,76,ks_boundary_max,400,999.835,999.835,20.63,15.4231,3.927225483722573,20,28,34,20.63,15.4231,3.927225483722573,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5614.9425,441.02,6055.9625,11868.369999999999,1859.925,3544.45,5422.925,184.40232900141527
1000,0,lt_m2_c256_fold,78,ks_lowref,400,999.835,999.835,20.63,15.4231,3.927225483722573,20,28,34,20.63,15.4231,3.927225483722573,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5760.855,441.02,6201.875,12014.282500000001,2034.125,3910.575,5954.05,167.95290600515614
1000,0,lt_m2_c256_fold,79,ks_random,400,999.835,999.835,20.63,15.4231,3.927225483722573,20,28,34,20.63,15.4231,3.927225483722573,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5694.285,441.02,6135.305,11947.712500000001,1703.325,3154.35,4875.35,205.1134790322746
1000,0,lt_m2_c256_fold,94,hyb_lowref10,400,999.835,999.835,22.085,15.867775000000002,3.983437585804502,22,29,34,22.085,15.867775000000002,3.983437585804502,22,29,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5643.135,503.615,6146.75,11959.157500000001,2314.75,258.125,2596.325,385.1597931691911
1000,0,lt_m2_c256_fold,99,hyb_rqbeam,400,999.835,999.835,20.6575,15.635193750000001,3.9541362836907887,20,28,34,20.6575,15.635193750000001,3.9541362836907887,20,28,34,6.813399999999999,5.813399999999999,6812.2425,5812.4075,5751.1575,442.3675,6193.525,12005.932499999999,1781.1,2043.3,3876.95,257.93471672319737
1000,0,lt_m2_c256_fold0,0,default,400,999.835,999.835,22.59,15.1819,3.896395770452483,22,30,33,22.59,15.1819,3.896395770452483,22,30,33,6.134649999999999,5.134649999999999,6133.4075,5133.5725,4967.175,525.49,5492.665,10626.2375,1978.575,161.25,2190.4,456.53761869978086
1000,0,lt_m2_c256_fold0,7,random_tie,400,999.835,999.835,22.59,15.3019,3.911764307828374,22,30,33,22.59,15.3019,3.911764307828374,22,30,33,6.134649999999999,5.134649999999999,6133.4075,5133.5725,4967.1975,525.61,5492.8075,10626.380000000001,2220.225,181.75,2436.8,410.3742613263296
1000,0,lt_m2_c256_fold0,10,raptorq_d2cc,400,999.835,999.835,21.235,14.644775,3.8268492261911757,21,28,32,21.235,14.644775,3.8268492261911757,21,28,32,6.134649999999999,5.134649999999999,6133.4075,5133.5725,5092.53,465.57,5558.1,10691.6725,1688.275,415.225,2143.775,466.46686336019405
1000,0,lt_m2_c256_fold0,18,rqd2_default,400,999.835,999.835,21.235,14.644775,3.8268492261911757,21,28,32,21.235,14.644775,3.8268492261911757,21,28,32,6.134649999999999,5.134649999999999,6133.4075,5133.5725,4983.2625,465.57,5448.8325,10582.405,1938.825,508.575,2497.575,400.3883767254237
1000,0,lt_m2_c256_fold0,19,rqd2_minfill,400,999.835,999.835,21.235,14.644775,3.8268492261911757,21,28,32,21.235,14.644775,3.8268492261911757,21,28,32,6.134649999999999,5.134649999999999,6133.4075,5133.5725,5082.4275,465.57,5547.9975,10681.57,1746.475,2515.5,4272.75,234.04130829091335
